taxonID	scientificName	parser_run	matchedType	matchSize	inputName	matchedName	inputCanonicalForm	matchedCanonicalForm	matchedEditDistance	inputRank	matchedRank	synonymStatus	acceptedName	matchedScore	matchTaxonID	classification
adc323ad-f493-583c-959f-d02921a06c1e	Aegopinella minor	1	Genus part match	1	Aegopinella minor	Aegopinella	Aegopinella minor	Aegopinella	0	species	genus		Aegopinella	0.75	33768016	Animalia(kingdom), Mollusca(phylum), Gastropoda(class), Stylommatophora(order), Gastrodontoidea(superfamily), Oxychilidae(family), Aegopinella(genus)
e5eaed47-ce07-5fe5-812f-0ea23f2e3143	Aegopinella pura	1	Canonical form exact match	1	Aegopinella pura	Aegopinella pura (Alder, 1830)	Aegopinella pura	Aegopinella pura	0	species	species		Aegopinella pura (Alder, 1830)	0.988	071ceba47388ce923345d3c3de1b625a	Animalia(kingdom), Mollusca(phylum), Gastropoda(class), Stylommatophora(order), Gastrodontoidea(superfamily), Oxychilidae(family), Aegopinella(genus), Aegopinella pura(species)
a003e3a4-9f60-5c71-b2e7-ec15347fbd2b	Aegotheles insignis	1	Canonical form exact match	1	Aegotheles insignis	Aegotheles insignis Salvadori, 1876	Aegotheles insignis	Aegotheles insignis	0	species	species	synonym	Euaegotheles insignis (Salvadori, 1876)	0.988	cf918488812d6495f40de76b800675a6	Animalia(kingdom), Chordata(phylum), Aves(class), Apodiformes(order), Aegothelidae(family), Euaegotheles(genus), Euaegotheles insignis(species)
396a20be-17f9-5ded-9612-b4ce4e817621	Aelurodon stirtoni	1	No match	0	Aelurodon stirtoni					species						
d9caf70a-d308-5cf0-a279-c0734f071ec8	Aenona	1	No match	0	Aenona											
f249f28c-c955-58b5-ac48-afee96fadea6	Aepiryrymnus rufescens	1	No match	0	Aepiryrymnus rufescens					species						
4216908a-d2ed-5b66-b6c0-5d512ab354b0	Aepyceros melampus	1	Canonical form exact match	1	Aepyceros melampus	Aepyceros melampus (Lichtenstein, 1812)	Aepyceros melampus	Aepyceros melampus	0	species	species		Aepyceros melampus (Lichtenstein, 1812)	0.988	0747c465edaff4d5301bd9f9baab8e52	Animalia(kingdom), Chordata(phylum), Mammalia(class), Artiodactyla(order), Bovidae(family), Aepyceros(genus), Aepyceros melampus(species)
10b696d2-1725-5ba5-b0f9-bab3537258f7	Aerodramus salangana	1	Canonical form exact match	1	Aerodramus salangana	Aerodramus salangana (Streubel, 1848)	Aerodramus salangana	Aerodramus salangana	0	species	species		Aerodramus salangana (Streubel, 1848)	0.988	fac45955b8960590d8c304acb6fd6f3b	Animalia(kingdom), Chordata(phylum), Aves(class), Apodiformes(order), Apodidae(family), Aerodramus(genus), Aerodramus salangana(species)
8faa775d-0023-50e1-9283-e7ac984fc01e	Aerodramus vanikorensis	1	Canonical form exact match	1	Aerodramus vanikorensis	Aerodramus vanikorensis (Quoy & Gaimard, 1830)	Aerodramus vanikorensis	Aerodramus vanikorensis	0	species	species		Aerodramus vanikorensis (Quoy & Gaimard, 1830)	0.988	8cd06d40f905197527bf59073edb0451	Animalia(kingdom), Chordata(phylum), Aves(class), Apodiformes(order), Apodidae(family), Aerodramus(genus), Aerodramus vanikorensis(species)
d4052f77-a566-5a2c-8c0d-356d27affa0f	Aerolatae	1	No match	0	Aerolatae											
48bf4e43-98e7-595c-9fb7-96b615c6cc56	Aeronautes saxatalis	1	Canonical form exact match	1	Aeronautes saxatalis	Aeronautes saxatalis (Woodhouse, 1853)	Aeronautes saxatalis	Aeronautes saxatalis	0	species	species		Aeronautes saxatalis (Woodhouse, 1853)	0.988	a7261b0a971fd65373887d14d45fdb0b	Animalia(kingdom), Chordata(phylum), Aves(class), Apodiformes(order), Apodidae(family), Aeronautes(genus), Aeronautes saxatalis(species)
a6eeb97d-e96e-5003-a890-e9250d6fe520	Aeropyrum pernix	1	Canonical form exact match	1	Aeropyrum pernix	Aeropyrum pernix Sako et al., 1996	Aeropyrum pernix	Aeropyrum pernix	0	species	species		Aeropyrum pernix Sako et al., 1996	0.988	1400a475821570d8bf33fe75e9ab08e4	Archaea(kingdom), Crenarchaeota(phylum), Thermoprotei(class), Desulfurococcales(order), Desulfurococcaceae(family), Aeropyrum(genus), Aeropyrum pernix(species)
0bd83c93-2863-5045-91ba-8408b56152f2	Aeschynanthus	1	Exact string match	1	Aeschynanthus	Aeschynanthus	Aeschynanthus	Aeschynanthus	0		genus		Aeschynanthus	0.75	33535650	Plantae(kingdom), Tracheophyta(phylum), Magnoliopsida(class), Lamiales(order), Gesneriaceae(family), Aeschynanthus(genus)
a646276e-5bf0-541b-b108-b65b6ea96f44	Aesculus	1	Exact string match	1	Aesculus	Aesculus	Aesculus	Aesculus	0		genus		Aesculus	0.75	33685417	Plantae(kingdom), Tracheophyta(phylum), Magnoliopsida(class), Sapindales(order), Sapindaceae(family), Aesculus(genus)
6e1436c9-3b48-5111-b06f-8ed05756a5b4	Afa Plus	1	No match	0	Afa Plus											
56a6053f-cfe0-5521-b2b8-5dc231b70b68	Afrix paradorsalis	1	No match	0	Afrix paradorsalis					species						
5b2cc707-adef-5d01-9e4e-2306f2300c49	Afrixalus delicatus	1	Canonical form exact match	1	Afrixalus delicatus	Afrixalus delicatus Pickersgill, 1984	Afrixalus delicatus	Afrixalus delicatus	0	species	species		Afrixalus delicatus Pickersgill, 1984	0.988	f7efb7ea0aed435cd5b06a7cebefcca3	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hyperoliidae(family), Afrixalus(genus), Afrixalus delicatus(species)
6cdb8e00-9c79-55a8-9976-8567cf65b19f	Afrixalus dorsalis	1	Canonical form exact match	1	Afrixalus dorsalis	Afrixalus dorsalis (Peters, 1875)	Afrixalus dorsalis	Afrixalus dorsalis	0	species	species		Afrixalus dorsalis (Peters, 1875)	0.988	791ec5e624416f4fc46931b28fdcd27e	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hyperoliidae(family), Afrixalus(genus), Afrixalus dorsalis(species)
f1bbdc79-8d9c-57d3-8760-1ebe873b16cd	Afrixalus fornasini	1	Canonical form exact match	1	Afrixalus fornasini	Afrixalus fornasini (Bianconi, 1849)	Afrixalus fornasini	Afrixalus fornasini	0	species	species		Afrixalus fornasini (Bianconi, 1849)	0.988	fd38de63f9c6f5ad2fd1907f1bc1e8cd	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hyperoliidae(family), Afrixalus(genus), Afrixalus fornasini(species)
4d3decb8-e9ae-5a1a-b3dd-bcb354a1e53b	Afrixalus knysnae	1	Canonical form exact match	1	Afrixalus knysnae	Afrixalus knysnae (Loveridge, 1954)	Afrixalus knysnae	Afrixalus knysnae	0	species	species		Afrixalus knysnae (Loveridge, 1954)	0.988	c78556e940cea79e5b09d8838b3385b5	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hyperoliidae(family), Afrixalus(genus), Afrixalus knysnae(species)
634ae852-7caf-5332-a5a3-227d31f025b1	Afrixalus laevis	1	Canonical form exact match	1	Afrixalus laevis	Afrixalus laevis (Ahl, 1930)	Afrixalus laevis	Afrixalus laevis	0	species	species		Afrixalus laevis (Ahl, 1930)	0.988	adeaadf7943e31f3c1e0bc1659f89693	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hyperoliidae(family), Afrixalus(genus), Afrixalus laevis(species)
89c0a788-27c2-50cb-a0d8-5ab37ddd1307	Afrixalus paradorsalis	1	Canonical form exact match	1	Afrixalus paradorsalis	Afrixalus paradorsalis Perret, 1960	Afrixalus paradorsalis	Afrixalus paradorsalis	0	species	species		Afrixalus paradorsalis Perret, 1960	0.988	7b6b76e9fc9d651cd04f202c7127463e	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hyperoliidae(family), Afrixalus(genus), Afrixalus paradorsalis(species)
cef0b434-bebe-58fc-aff0-fd947acabe59	Afrixalus stuhlmanni	1	Canonical form exact match	1	Afrixalus stuhlmanni	Afrixalus stuhlmanni (Pfeffer, 1893)	Afrixalus stuhlmanni	Afrixalus stuhlmanni	0	species	species		Afrixalus stuhlmanni (Pfeffer, 1893)	0.988	f8ca13ffe5a6addd00f4e148f4acacdc	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hyperoliidae(family), Afrixalus(genus), Afrixalus stuhlmanni(species)
7999f7b9-e6ee-5d82-a7cf-df6ea22bf864	Afrostyrax kamerunensis	1	Canonical form exact match	1	Afrostyrax kamerunensis	Afrostyrax kamerunensis Perk. &amp; Gilg	Afrostyrax kamerunensis	Afrostyrax kamerunensis	0	species	species		Afrostyrax kamerunensis Perk. &amp; Gilg	0.988	e30e7bf2d61968446d94ad4a452d1b0f	Plantae(kingdom), Tracheophyta(phylum), Magnoliopsida(class), Oxalidales(order), Huaceae(family), Afrostyrax(genus), Afrostyrax kamerunensis(species)
0510b59b-3cab-5462-aead-d104dbb001cd	Afrostyrax lepidophyllus	1	Canonical form exact match	1	Afrostyrax lepidophyllus	Afrostyrax lepidophyllus Mildbraed	Afrostyrax lepidophyllus	Afrostyrax lepidophyllus	0	species	species		Afrostyrax lepidophyllus Mildbraed	0.988	14f4ed5a7688c93d3ac0003ce2f2ce4b	Plantae(kingdom), Tracheophyta(phylum), Magnoliopsida(class), Oxalidales(order), Huaceae(family), Afrostyrax(genus), Afrostyrax lepidophyllus(species)
c21f7a4b-289a-5874-a7ab-080c33fd26ec	Agalychnis annae	1	Canonical form exact match	1	Agalychnis annae	Agalychnis annae (Duellman, 1963)	Agalychnis annae	Agalychnis annae	0	species	species		Agalychnis annae (Duellman, 1963)	0.988	10d72ca44e4afff447c215b4605b74f4	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hylidae(family), Agalychnis(genus), Agalychnis annae(species)
7b92c33c-0afe-5bfd-9bbe-a57fd3dd20af	Agalychnis callidryas	1	Canonical form exact match	1	Agalychnis callidryas	Agalychnis callidryas (Cope, 1862)	Agalychnis callidryas	Agalychnis callidryas	0	species	species		Agalychnis callidryas (Cope, 1862)	0.988	296189d15585a9f36d08edd3a5528b20	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hylidae(family), Agalychnis(genus), Agalychnis callidryas(species)
f3c4ac25-9b01-57e1-bff8-b0701dae4fa9	Agalychnis litodryas	1	Canonical form exact match	1	Agalychnis litodryas	Agalychnis litodryas (Duellman and Trueb, 1967)	Agalychnis litodryas	Agalychnis litodryas	0	species	species	synonym	Agalychnis spurrelli Boulenger, 1913	0.988	e4bede8a4c001df0d89c00d4f3453e44	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hylidae(family), Agalychnis(genus), Agalychnis spurrelli(species)
4f717df7-a56f-5560-9fab-6392eb753ae0	Agalychnis moreletii	1	Canonical form exact match	1	Agalychnis moreletii	Agalychnis moreletii (Duméril, 1853)	Agalychnis moreletii	Agalychnis moreletii	0	species	species		Agalychnis moreletii (Duméril, 1853)	0.988	e3bef87444ac61216d5ce66e4e2e2e80	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hylidae(family), Agalychnis(genus), Agalychnis moreletii(species)
53b613c1-8822-515e-aea3-d036980048d9	Agalychnis saltator	1	Canonical form exact match	1	Agalychnis saltator	Agalychnis saltator Taylor, 1955	Agalychnis saltator	Agalychnis saltator	0	species	species		Agalychnis saltator Taylor, 1955	0.988	9664aad014f95aa838353ccb445681c5	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hylidae(family), Agalychnis(genus), Agalychnis saltator(species)
0d5b3eff-4326-514b-b939-7a69e2bdf8e9	Agalychnis spurrelli	1	Canonical form exact match	1	Agalychnis spurrelli	Agalychnis spurrelli Boulenger, 1913	Agalychnis spurrelli	Agalychnis spurrelli	0	species	species		Agalychnis spurrelli Boulenger, 1913	0.988	979423210413bb443600847f49e83aef	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hylidae(family), Agalychnis(genus), Agalychnis spurrelli(species)
c244678c-de07-58f9-a291-cccad4b9fba7	Agarodes distinctus	1	Canonical form exact match	1	Agarodes distinctus	Agarodes (Psiloneura) distinctus (Ulmer, 1905)	Agarodes distinctus	Agarodes distinctus	0	species	species		Agarodes (Psiloneura) distinctus (Ulmer, 1905)	0.988	be8d6d2be823c62da9d168b36f60ec58	Animalia(kingdom), Arthropoda(phylum), Insecta(class), Trichoptera(order), Sericostomatoidea(superfamily), Sericostomatidae(family), Agarodes(genus), Agarodes distinctus(species)
6c2e3f3b-f84b-5b28-85bc-4a0bb0e66f98	Agaronia	1	Exact string match	1	Agaronia	Agaronia	Agaronia	Agaronia	0		genus		Agaronia	0.75	33694599	Animalia(kingdom), Mollusca(phylum), Gastropoda(class), Neogastropoda(order), Olivoidea(superfamily), Olividae(family), Agaronia(genus)
af01a09a-5adf-5fa5-adaf-02a95c206aa0	Agathemera	1	Exact string match	1	Agathemera	Agathemera	Agathemera	Agathemera	0		genus		Agathemera	0.75	33641641	Animalia(kingdom), Arthropoda(phylum), Insecta(class), Phasmida(order), Agathemeridae(family), Agathemera(genus)
190e9946-5eee-592a-88b9-1b09642eabf3	Agathemera crassa	1	Canonical form exact match	1	Agathemera crassa	Agathemera crassa (Blanchard, 1851)	Agathemera crassa	Agathemera crassa	0	species	species		Agathemera crassa (Blanchard, 1851)	0.988	18f0d894360c0a282bbe637bb88fa024	Animalia(kingdom), Arthropoda(phylum), Insecta(class), Phasmida(order), Agathemeridae(family), Agathemera(genus), Agathemera crassa(species)
ac379dca-25e2-54da-bde0-fbd730e09315	Agave	1	Exact string match	1	Agave	Agave	Agave	Agave	0		genus		Agave	0.75	33543889	Plantae(kingdom), Tracheophyta(phylum), Liliopsida(class), Asparagales(order), Asparagaceae(family), Agave(genus)
efaaceb8-3e87-572f-8fb9-74e0047ebd29	Agave tequilana	1	Canonical form exact match	1	Agave tequilana	Agave tequilana F.A.C.Weber	Agave tequilana	Agave tequilana	0	species	species		Agave tequilana F.A.C.Weber	0.988	822945f10da50c2ec61b62e24ef200aa	Plantae(kingdom), Tracheophyta(phylum), Liliopsida(class), Asparagales(order), Asparagaceae(family), Agave(genus), Agave tequilana(species)
c8a36f48-3292-52b8-9ebf-791d8c8bc81a	Agavoideae	1	No match	0	Agavoideae											
0d0c9a15-8443-5dce-85a4-0d27297d89f4	Agelaius phoeniceus	1	Canonical form exact match	2	Agelaius phoeniceus	Agelaius phoeniceus (Linnaeus, 1766)	Agelaius phoeniceus	Agelaius phoeniceus	0	species	species		Agelaius phoeniceus (Linnaeus, 1766)	0.988	093d92be622bd69e6a26ac82649f4c4b	Animalia(kingdom), Chordata(phylum), Aves(class), Passeriformes(order), Icteridae(family), Agelaius(genus), Agelaius phoeniceus(species)
0d0c9a15-8443-5dce-85a4-0d27297d89f4	Agelaius phoeniceus	1	Canonical form exact match	2	Agelaius phoeniceus	Agelaius phoeniceus Linnaeus 1766	Agelaius phoeniceus	Agelaius phoeniceus	0	species	species		Agelaius phoeniceus Linnaeus 1766	0.988	163a9ee7ffc2bed6fd7fdc91f6752644	Animalia(kingdom), Chordata(phylum), Aves(class), Passeriformes(order), Emberizidae(family), Agelaius(genus), Agelaius phoeniceus(species)
aaeea070-e172-56c8-a66e-562868624405	Agerostrea	1	No match	0	Agerostrea											
364d93d0-3c1f-55ba-afb3-92280ddd45ca	Aglaeactis castelnaudii	1	Canonical form exact match	1	Aglaeactis castelnaudii	Aglaeactis castelnaudii (Bourcier & Mulsant, 1848)	Aglaeactis castelnaudii	Aglaeactis castelnaudii	0	species	species		Aglaeactis castelnaudii (Bourcier & Mulsant, 1848)	0.988	05af54f67573119e9d9404129bd88691	Animalia(kingdom), Chordata(phylum), Aves(class), Apodiformes(order), Trochilidae(family), Aglaeactis(genus), Aglaeactis castelnaudii(species)
10e31907-7bc7-5fb2-8a19-85791c1e3d25	Aglaeactis cupripennis	1	Canonical form exact match	1	Aglaeactis cupripennis	Aglaeactis cupripennis (Bourcier, 1843)	Aglaeactis cupripennis	Aglaeactis cupripennis	0	species	species		Aglaeactis cupripennis (Bourcier, 1843)	0.988	e3bada5c3564403c0f266b85a419f838	Animalia(kingdom), Chordata(phylum), Aves(class), Apodiformes(order), Trochilidae(family), Aglaeactis(genus), Aglaeactis cupripennis(species)
0f93d49e-caa5-5046-aff9-3f9db5418dcb	Aglaiocercus coelestis	1	Canonical form exact match	1	Aglaiocercus coelestis	Aglaiocercus coelestis (Gould, 1861)	Aglaiocercus coelestis	Aglaiocercus coelestis	0	species	species		Aglaiocercus coelestis (Gould, 1861)	0.988	aff7aea14944874089f2976ec3f94b1f	Animalia(kingdom), Chordata(phylum), Aves(class), Apodiformes(order), Trochilidae(family), Aglaiocercus(genus), Aglaiocercus coelestis(species)
77260dc8-3b63-572d-b000-857b45cfb599	Aglaiocercus kingi	1	Canonical form exact match	1	Aglaiocercus kingi	Aglaiocercus kingi (Lesson, 1832)	Aglaiocercus kingi	Aglaiocercus kingi	0	species	species	synonym	Aglaiocercus kingii (Lesson, 1832)	0.988	c5f049b5d1f4d4361ec780c0e234ee3f	Animalia(kingdom), Chordata(phylum), Aves(class), Apodiformes(order), Trochilidae(family), Aglaiocercus(genus), Aglaiocercus kingii(species)
8b532033-f0ff-5880-943a-cb5a71b640df	Agliinae	1	No match	0	Agliinae											
3cc8f0bc-2458-591f-8c17-7d82669f2222	Aglyptodactylus laticeps	1	Canonical form exact match	1	Aglyptodactylus laticeps	Aglyptodactylus laticeps Glaw, Vences and Böhme, 1998	Aglyptodactylus laticeps	Aglyptodactylus laticeps	0	species	species		Aglyptodactylus laticeps Glaw, Vences and Böhme, 1998	0.988	965cd4dc4077dca03449a32dd71c734e	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Mantellidae(family), Aglyptodactylus(genus), Aglyptodactylus laticeps(species)
00384b3e-be45-532e-8315-0a73e163b212	Aglyptodactylus madagascariensis	1	Canonical form exact match	1	Aglyptodactylus madagascariensis	Aglyptodactylus madagascariensis (Duméril, 1853)	Aglyptodactylus madagascariensis	Aglyptodactylus madagascariensis	0	species	species		Aglyptodactylus madagascariensis (Duméril, 1853)	0.988	fa4828e7790df794c1522eb791c0123c	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Mantellidae(family), Aglyptodactylus(genus), Aglyptodactylus madagascariensis(species)
556879f5-2801-5e80-9579-93f626232ce3	Agrm4		No match	0	Agrm4											
ede43b4a-65e9-5d6f-9cbc-b03a33b49d5a	Agro157		No match	0	Agro157											
e5e3e81e-14d7-5def-912c-506ed2d108bc	Agrobacterium tumefaciens	1	Canonical form exact match	1	Agrobacterium tumefaciens	Agrobacterium tumefaciens (Smith and Townsend, 1907) Conn, 1942	Agrobacterium tumefaciens	Agrobacterium tumefaciens	0	species	species	synonym	Rhizobium radiobacter (Beijerinck and van Delden, 1902) Young et al., 2001	0.988	df0b37f402a8b5795847d753d521067f	Bacteria(kingdom), Proteobacteria(phylum), Alphaproteobacteria(class), Rhizobiales(order), Rhizobiaceae(family), Rhizobium(genus), Rhizobium radiobacter(species)
8431d64c-a759-5104-ac44-dc2dcadd9eea	Agrobacterium vitis	1	Canonical form exact match	1	Agrobacterium vitis	Agrobacterium vitis Ophel and Kerr, 1990	Agrobacterium vitis	Agrobacterium vitis	0	species	species	synonym	Rhizobium vitis (Ophel and Kerr, 1990) Young et al., 2001	0.988	f0fe9bee7bbc95a98af968cf8ee807aa	Bacteria(kingdom), Proteobacteria(phylum), Alphaproteobacteria(class), Rhizobiales(order), Rhizobiaceae(family), Rhizobium(genus), Rhizobium vitis(species)
b4079b15-0289-5d9f-9ee7-18db1211b38f	Agrostis capillaris	1	Canonical form exact match	1	Agrostis capillaris	Agrostis capillaris L.	Agrostis capillaris	Agrostis capillaris	0	species	species		Agrostis capillaris L.	0.988	623995c93f4f0d2b8d40ad2de450d114	Plantae(kingdom), Tracheophyta(phylum), Liliopsida(class), Poales(order), Poaceae(family), Agrostis(genus), Agrostis capillaris(species)
a08f7be7-a45c-556a-b932-e2c948d5baba	Ahmuellerella	1	No match	0	Ahmuellerella											
20c97b6c-7135-5f3f-b8ff-6a9cd385ac5f	Ahmuellerella asper	1	No match	0	Ahmuellerella asper					species						
9e9a7b77-ba7a-5490-864b-2b09eb47cf7f	Ahmuellerella oblata	1	No match	0	Ahmuellerella oblata					species						
223596c3-432b-57be-8a8a-4ad5e347d0aa	Ahmuellerella octoradiata	1	No match	0	Ahmuellerella octoradiata					species						
d5d73a03-f1a1-5b1b-b83b-0497699f53e3	Ahmuellerella plebius	1	No match	0	Ahmuellerella plebius					species						
dadf53b1-19f3-50de-b255-e8ac3d2ad48a	Ahmuellerella regularis	1	No match	0	Ahmuellerella regularis					species						
f17d548f-9513-5d59-83f4-7b7b2634d181	Ahmuellerella retiformis	1	No match	0	Ahmuellerella retiformis					species						
3419a374-8001-504c-9525-3994ef09af80	Ailanthus	1	Exact string match	1	Ailanthus	Ailanthus	Ailanthus	Ailanthus	0		genus		Ailanthus	0.75	33685098	Plantae(kingdom), Tracheophyta(phylum), Magnoliopsida(class), Sapindales(order), Simaroubaceae(family), Ailanthus(genus)
bab5e550-7604-5b95-aec8-6fdca1315d78	Ainf Noct	1	No match	0	Ainf Noct											
9b5466a3-0bcc-5cc8-be77-54cd8101b62d	Aip Noct	1	No match	0	Aip Noct											
6988ab6f-5dd3-598e-8d9e-99cc006390b4	Akebia	1	Exact string match	1	Akebia	Akebia	Akebia	Akebia	0		genus		Akebia	0.75	33712551	Plantae(kingdom), Tracheophyta(phylum), Magnoliopsida(class), Ranunculales(order), Lardizabalaceae(family), Akebia(genus)
ac61ed72-c89a-50dd-857a-f829c99b053f	AlBulk er2		No match	0	AlBulk er2											
97ae496e-8b4c-58a8-9476-7fb2395ef024	Alauda arvensis	1	Canonical form exact match	1	Alauda arvensis	Alauda arvensis Linnaeus, 1758	Alauda arvensis	Alauda arvensis	0	species	species		Alauda arvensis Linnaeus, 1758	0.988	f42843b15106ffcf24b9e321c81480f6	Animalia(kingdom), Chordata(phylum), Aves(class), Passeriformes(order), Alaudidae(family), Alauda(genus), Alauda arvensis(species)
2588643b-6fbe-5ddb-882f-df549743e72b	Albatrellus skamanius	1	Canonical form exact match	1	Albatrellus skamanius	Albatrellus skamanius (Murrill) Pouzar, 1972	Albatrellus skamanius	Albatrellus skamanius	0	species	species	synonym	Xeroceps skamania (Murrill) Audet, 2010	0.988	c09206d53bc50736d020731fd5c37ccb	Fungi(kingdom), Basidiomycota(phylum), Agaricomycetes(class), Russulales(order), Not assigned(family), Xeroceps(genus), Xeroceps skamania(species)
059e8592-db09-5586-a02c-5865929f1c04	Albericus laurini	1	Canonical form exact match	1	Albericus laurini	Albericus laurini Günther, 2000	Albericus laurini	Albericus laurini	0	species	species		Albericus laurini Günther, 2000	0.988	ff7032eece3332514741e3bb56a446a5	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Microhylidae(family), Albericus(genus), Albericus laurini(species)
cb3606b2-e31b-5970-b93a-c5f21a30f621	Albinaria coerulea	1	No match	0	Albinaria coerulea					species						
b664ea27-9f02-5814-9d4c-700c6264354c	Albizzia	1	No match	0	Albizzia											
91f428b0-7f6a-558c-87c2-778b9e7b0ebd	Albula vulpes	1	Canonical form exact match	2	Albula vulpes	Albula vulpes (Linnaeus, 1758)	Albula vulpes	Albula vulpes	0	species	species	synonym	Albula goreensis Valenciennes, 1847	0.988	468b4aec2ebc8c1459398da4e0c43ad4	Animalia(kingdom), Chordata(phylum), Actinopterygii(class), Albuliformes(order), Albulidae(family), Albula(genus), Albula goreensis(species)
91f428b0-7f6a-558c-87c2-778b9e7b0ebd	Albula vulpes	1	Canonical form exact match	2	Albula vulpes	Albula vulpes (non Linnaeus, 1758)	Albula vulpes	Albula vulpes	0	species	species	synonym	Albula glossodonta (Forsskål, 1775)	0.988	64f48ef3f53ccb5a7e98bbdf13b83c68	Animalia(kingdom), Chordata(phylum), Actinopterygii(class), Albuliformes(order), Albulidae(family), Albula(genus), Albula glossodonta(species)
43050ada-9e63-5318-81e0-79a4179bbda5	Alca2		No match	0	Alca2											
7c2e4f8b-683e-5d84-8e24-2c4f3b75d193	Alcedo atthis	1	Canonical form exact match	1	Alcedo atthis	Alcedo atthis (Linnaeus, 1758)	Alcedo atthis	Alcedo atthis	0	species	species		Alcedo atthis (Linnaeus, 1758)	0.988	dfaab1c2918d990e1721b56f7f0f7eed	Animalia(kingdom), Chordata(phylum), Aves(class), Coraciiformes(order), Alcedinidae(family), Alcedo(genus), Alcedo atthis(species)
0c903a93-94b7-59b8-8290-9280fb19bbcf	Alcelaphus buselaphus	1	Canonical form exact match	1	Alcelaphus buselaphus	Alcelaphus buselaphus (Pallas, 1766)	Alcelaphus buselaphus	Alcelaphus buselaphus	0	species	species		Alcelaphus buselaphus (Pallas, 1766)	0.988	7736c7d2964a22627273e9519671539b	Animalia(kingdom), Chordata(phylum), Mammalia(class), Artiodactyla(order), Bovidae(family), Alcelaphus(genus), Alcelaphus buselaphus(species)
427d2d32-03db-59b6-ac4a-538207652ade	Alcelaphus lichtensteinii	1	Canonical form exact match	1	Alcelaphus lichtensteinii	Alcelaphus lichtensteinii (Peters, 1849)	Alcelaphus lichtensteinii	Alcelaphus lichtensteinii	0	species	species		Alcelaphus lichtensteinii (Peters, 1849)	0.988	205bb255e7a7ecff319a82853d8d315f	Animalia(kingdom), Chordata(phylum), Mammalia(class), Artiodactyla(order), Bovidae(family), Alcelaphus(genus), Alcelaphus lichtensteinii(species)
5e98eb69-07e8-508c-a75f-f7d691e5f8c1	Alces alces	1	Canonical form exact match	1	Alces alces	Alces alces (Linnaeus, 1758)	Alces alces	Alces alces	0	species	species		Alces alces (Linnaeus, 1758)	0.988	fc7d998315ba4a3e50cfab10954bdc45	Animalia(kingdom), Chordata(phylum), Mammalia(class), Artiodactyla(order), Cervidae(family), Alces(genus), Alces alces(species)
1954ba8d-d9b2-52a5-a822-d3e9a28d305f	Alcospira marginata	1	No match	0	Alcospira marginata					species						
5ce2ebce-cf51-536d-9386-bbdcc6dd4633	Aldef5		No match	0	Aldef5											
8d6be464-e83f-5191-86f4-b5d5b2818145	Alectryonia	1	No match	0	Alectryonia											
78bc22fe-7a93-5b42-af8e-5f5657488c7e	Aletes	1	Exact string match	1	Aletes	Aletes	Aletes	Aletes	0		genus		Aletes	0.75	33657472	Plantae(kingdom), Tracheophyta(phylum), Magnoliopsida(class), Apiales(order), Apiaceae(family), Aletes(genus)
7dd0cb18-288c-5004-a343-e18ecea6e6e2	Alexteroon obstetricans	1	Canonical form exact match	1	Alexteroon obstetricans	Alexteroon obstetricans (Ahl, 1931)	Alexteroon obstetricans	Alexteroon obstetricans	0	species	species		Alexteroon obstetricans (Ahl, 1931)	0.988	4d18c77f74c9f7593ccc0b7021bc56dc	Animalia(kingdom), Chordata(phylum), Amphibia(class), Anura(order), Hyperoliidae(family), Alexteroon(genus), Alexteroon obstetricans(species)
c76b14c5-c09d-5222-a004-e81561d75b15	Aleyrodidae	1	Exact string match	1	Aleyrodidae	Aleyrodidae	Aleyrodidae	Aleyrodidae	0		family		Aleyrodidae	0.75	33524510	Animalia(kingdom), Arthropoda(phylum), Insecta(class), Hemiptera(order), Aleyrodoidea(superfamily), Aleyrodidae(family)
3f6ee929-0511-52f9-8cfe-52bffdf4215d	Alfae5		No match	0	Alfae5											
6f0f0b52-bef5-572a-a5ab-d1b03b7c1a44	Algirosphaera	1	No match	0	Algirosphaera											
4098d2de-ea97-52d7-9f34-6c0df0b01032	Algirosphaera robusta	1	No match	0	Algirosphaera robusta					species						
